file_name,class_id,confidence,point1_x,point1_y,point2_x,point2_y,point3_x,point3_y,point4_x,point4_y
test_217440.json,1,0.783948,351,388,537,388,537,544,351,544
test_209990.json,4,0.78394,310,311,354,311,354,359,310,359
test_208246.json,2,0.783925,209,32,281,32,281,95,209,95
test_201191.json,4,0.783922,419,416,461,416,461,454,419,454
test_218144.json,1,0.783916,302,77,385,77,385,157,302,157
test_210785.json,1,0.783913,216,256,319,256,319,360,216,360
test_220771.json,1,0.783906,66,321,246,321,246,534,66,534
test_207363.json,1,0.783898,107,311,251,311,251,450,107,450
test_200069.json,1,0.783898,34,105,180,105,180,337,34,337
test_211010.json,4,0.783889,79,108,130,108,130,172,79,172
test_206699.json,1,0.783883,171,232,279,232,279,318,171,318
test_203011.json,4,0.78388,258,409,387,409,387,540,258,540
test_212077.json,4,0.783857,155,244,202,244,202,309,155,309
test_219585.json,1,0.783855,48,282,190,282,190,430,48,430
test_208307.json,1,0.783854,325,438,499,438,499,541,325,541
test_209238.json,2,0.783845,228,454,292,454,292,535,228,535
test_207620.json,1,0.783836,157,333,279,333,279,476,157,476
test_201224.json,3,0.78381,283,35,346,35,346,215,283,215
test_205843.json,4,0.783803,300,160,343,160,343,232,300,232
test_205552.json,1,0.783802,416,82,540,82,540,254,416,254
test_202009.json,1,0.783797,372,165,544,165,544,393,372,393
test_216264.json,1,0.783797,192,391,256,391,256,454,192,454
test_203428.json,3,0.783792,318,56,505,56,505,200,318,200
test_207003.json,1,0.783788,93,353,432,353,432,543,93,543
test_214208.json,4,0.783782,145,32,203,32,203,97,145,97
test_210541.json,4,0.783765,265,296,326,296,326,380,265,380
test_219714.json,4,0.783751,18,213,84,213,84,257,18,257
test_203915.json,4,0.783748,227,68,319,68,319,178,227,178
test_210926.json,1,0.783748,316,351,427,351,427,454,316,454
test_213657.json,1,0.783703,197,349,274,349,274,431,197,431
test_200366.json,1,0.783702,404,371,543,371,543,491,404,491
test_218862.json,1,0.783683,99,275,213,275,213,368,99,368
test_204514.json,1,0.783682,112,292,212,292,212,392,112,392
test_214913.json,1,0.783667,136,387,279,387,279,532,136,532
test_208052.json,2,0.783661,433,44,541,44,541,309,433,309
test_200256.json,1,0.78363,250,130,342,130,342,207,250,207
test_209377.json,1,0.783618,171,329,262,329,262,428,171,428
test_219683.json,1,0.783616,257,410,401,410,401,539,257,539
test_206371.json,4,0.783615,211,396,271,396,271,470,211,470
test_219489.json,1,0.783614,330,430,390,430,390,502,330,502
test_210809.json,1,0.783614,312,71,483,71,483,244,312,244
test_206723.json,3,0.783607,33,246,85,246,85,323,33,323
test_218939.json,1,0.783603,88,351,271,351,271,520,88,520
test_212207.json,1,0.7836,253,427,413,427,413,542,253,542
test_216909.json,1,0.783564,217,301,432,301,432,527,217,527
test_209058.json,1,0.783557,35,130,124,130,124,229,35,229
test_214321.json,1,0.783548,443,161,508,161,508,227,443,227
test_206413.json,1,0.783543,365,273,451,273,451,388,365,388
test_204259.json,1,0.783541,130,234,191,234,191,303,130,303
test_217033.json,4,0.783541,137,141,215,141,215,268,137,268
test_201554.json,4,0.783525,213,201,330,201,330,294,213,294
test_206924.json,1,0.783518,372,276,543,276,543,486,372,486
test_208055.json,1,0.783511,67,219,184,219,184,351,67,351
test_213583.json,1,0.783502,88,148,467,148,467,477,88,477
test_220411.json,3,0.783486,459,212,525,212,525,273,459,273
test_206062.json,4,0.783484,68,341,135,341,135,413,68,413
test_203271.json,1,0.783474,119,296,226,296,226,399,119,399
test_220342.json,1,0.783467,200,291,288,291,288,373,200,373
test_215963.json,4,0.783465,208,31,258,31,258,67,208,67
test_204755.json,4,0.783464,103,262,191,262,191,320,103,320
test_208951.json,2,0.783461,114,41,545,41,545,535,114,535
test_217893.json,1,0.783446,361,204,533,204,533,382,361,382
test_210949.json,4,0.783435,336,230,449,230,449,311,336,311
test_205093.json,4,0.783434,408,415,463,415,463,509,408,509
test_214907.json,1,0.78343,31,88,278,88,278,360,31,360
test_210833.json,3,0.783429,40,319,105,319,105,488,40,488
test_212726.json,4,0.783424,37,316,129,316,129,373,37,373
test_207637.json,1,0.783395,53,354,288,354,288,474,53,474
test_215654.json,1,0.783395,250,433,385,433,385,539,250,539
test_217599.json,1,0.783384,360,53,540,53,540,251,360,251
test_200255.json,1,0.783376,166,283,276,283,276,395,166,395
test_210001.json,1,0.783368,124,31,322,31,322,172,124,172
test_204058.json,4,0.783357,240,132,307,132,307,211,240,211
test_215531.json,2,0.783356,86,169,208,169,208,284,86,284
test_208350.json,4,0.78334,252,324,337,324,337,395,252,395
test_204361.json,1,0.783331,31,176,113,176,113,330,31,330
test_215208.json,1,0.783331,77,181,205,181,205,304,77,304
test_213223.json,1,0.783318,313,58,525,58,525,169,313,169
test_200878.json,4,0.783315,202,31,391,31,391,140,202,140
test_218965.json,1,0.783307,168,60,238,60,238,143,168,143
test_204714.json,2,0.783304,245,65,307,65,307,153,245,153
test_204856.json,4,0.783299,377,348,475,348,475,428,377,428
test_212552.json,4,0.783297,79,348,256,348,256,441,79,441
test_209731.json,4,0.783296,324,274,426,274,426,371,324,371
test_206817.json,1,0.783291,242,33,428,33,428,259,242,259
test_207601.json,1,0.783285,324,32,417,32,417,100,324,100
test_206391.json,4,0.78328,122,227,220,227,220,408,122,408
test_219142.json,4,0.783279,203,32,239,32,239,69,203,69
test_201237.json,3,0.783269,333,396,422,396,422,491,333,491
test_202082.json,4,0.783267,53,141,343,141,343,255,53,255
test_213848.json,4,0.78325,37,154,178,154,178,242,37,242
test_213501.json,1,0.783247,133,34,538,34,538,540,133,540
test_202151.json,1,0.783237,120,269,216,269,216,329,120,329
test_210654.json,3,0.783199,149,442,225,442,225,532,149,532
test_218161.json,1,0.783182,126,423,273,423,273,532,126,532
test_212577.json,1,0.783175,184,411,314,411,314,543,184,543
test_203629.json,4,0.783153,352,64,508,64,508,212,352,212
test_204569.json,1,0.783145,34,75,173,75,173,262,34,262
test_208977.json,1,0.783143,31,377,114,377,114,494,31,494
test_218150.json,4,0.78314,49,184,196,184,196,280,49,280
test_219214.json,1,0.783135,393,223,472,223,472,287,393,287
test_203140.json,1,0.783131,216,459,466,459,466,541,216,541
test_213605.json,1,0.783121,246,208,310,208,310,281,246,281
test_205751.json,1,0.783106,316,396,468,396,468,539,316,539
test_215854.json,1,0.783103,317,252,414,252,414,345,317,345
test_213460.json,1,0.783094,33,325,158,325,158,463,33,463
test_204293.json,4,0.783081,491,113,537,113,537,175,491,175
test_214565.json,1,0.78308,54,304,204,304,204,418,54,418
test_217958.json,4,0.783079,357,353,439,353,439,437,357,437
test_220140.json,4,0.783063,54,143,107,143,107,218,54,218
test_200555.json,1,0.783062,218,282,308,282,308,371,218,371
test_210721.json,4,0.783062,178,100,259,100,259,169,178,169
test_207802.json,4,0.783059,394,87,490,87,490,220,394,220
test_220432.json,3,0.783057,171,261,211,261,211,309,171,309
test_211942.json,1,0.783047,155,231,200,231,200,285,155,285
test_202352.json,1,0.783022,31,341,206,341,206,514,31,514
test_216026.json,1,0.78302,66,371,171,371,171,479,66,479
test_205248.json,4,0.783014,349,282,430,282,430,352,349,352
test_213787.json,1,0.782997,331,214,432,214,432,310,331,310
test_216958.json,1,0.782971,295,302,419,302,419,416,295,416
test_208551.json,4,0.78297,373,241,528,241,528,355,373,355
test_216934.json,4,0.782968,120,60,181,60,181,121,120,121
test_201429.json,1,0.782967,220,227,319,227,319,304,220,304
test_215450.json,1,0.782967,197,424,390,424,390,542,197,542
test_210360.json,1,0.782963,67,314,274,314,274,531,67,531
test_203257.json,1,0.782944,219,284,271,284,271,352,219,352
test_206211.json,1,0.782936,125,215,252,215,252,346,125,346
test_200133.json,4,0.78292,425,162,542,162,542,325,425,325
test_214880.json,3,0.782902,201,30,308,30,308,145,201,145
test_205075.json,1,0.782889,268,345,321,345,321,391,268,391
test_201608.json,1,0.782879,302,153,413,153,413,258,302,258
test_211379.json,1,0.782865,104,424,206,424,206,534,104,534
test_212247.json,3,0.782849,31,261,74,261,74,315,31,315
test_215967.json,1,0.782847,250,32,377,32,377,142,250,142
test_206202.json,2,0.78283,303,37,375,37,375,88,303,88
test_201663.json,1,0.782829,32,166,165,166,165,320,32,320
test_215748.json,4,0.782825,310,167,394,167,394,252,310,252
test_209024.json,1,0.782814,61,30,302,30,302,204,61,204
test_209417.json,1,0.782809,302,225,384,225,384,311,302,311
test_205451.json,3,0.782805,176,375,223,375,223,454,176,454
test_205021.json,1,0.782799,35,404,115,404,115,490,35,490
test_206237.json,4,0.782779,264,350,333,350,333,443,264,443
test_205193.json,4,0.782778,359,118,400,118,400,163,359,163
test_216421.json,1,0.782775,169,130,312,130,312,263,169,263
test_206906.json,1,0.782764,283,94,381,94,381,171,283,171
test_202603.json,1,0.782763,279,117,406,117,406,235,279,235
test_219298.json,3,0.782762,107,208,192,208,192,302,107,302
test_201441.json,1,0.782755,159,31,275,31,275,115,159,115
test_204215.json,1,0.782738,294,286,384,286,384,378,294,378
test_200229.json,1,0.782735,308,270,396,270,396,355,308,355
test_203503.json,4,0.782732,383,306,517,306,517,433,383,433
test_215174.json,1,0.78273,193,249,354,249,354,418,193,418
test_216254.json,1,0.782725,192,58,303,58,303,143,192,143
test_202467.json,1,0.782717,395,241,457,241,457,282,395,282
test_205211.json,1,0.782709,151,186,205,186,205,227,151,227
test_201144.json,1,0.782709,287,180,383,180,383,281,287,281
test_203850.json,4,0.782697,252,33,417,33,417,147,252,147
test_210439.json,1,0.782693,94,72,214,72,214,198,94,198
test_205293.json,3,0.782693,193,102,311,102,311,209,193,209
test_214824.json,1,0.782684,378,310,488,310,488,428,378,428
test_211959.json,3,0.782676,31,278,64,278,64,328,31,328
test_202089.json,1,0.782676,392,273,465,273,465,338,392,338
test_210913.json,4,0.782651,454,222,532,222,532,314,454,314
test_208734.json,4,0.782651,250,32,307,32,307,71,250,71
test_219866.json,3,0.78265,189,460,257,460,257,526,189,526
test_204618.json,1,0.782644,32,100,159,100,159,237,32,237
test_210706.json,1,0.782624,153,120,403,120,403,436,153,436
test_218374.json,2,0.782622,332,410,406,410,406,481,332,481
test_215121.json,4,0.782614,78,57,188,57,188,211,78,211
test_201839.json,1,0.782613,330,315,457,315,457,512,330,512
test_209417.json,1,0.782591,31,159,198,159,198,381,31,381
test_220414.json,1,0.782584,220,193,372,193,372,346,220,346
test_219143.json,3,0.782576,279,420,438,420,438,539,279,539
test_206564.json,1,0.782564,405,382,475,382,475,421,405,421
test_213621.json,3,0.782561,269,402,300,402,300,439,269,439
test_211475.json,4,0.782561,265,41,401,41,401,194,265,194
test_217566.json,1,0.782559,425,180,541,180,541,359,425,359
test_205471.json,1,0.782557,444,301,541,301,541,406,444,406
test_217295.json,3,0.78254,361,372,411,372,411,421,361,421
test_214298.json,2,0.782534,360,32,468,32,468,237,360,237
test_209001.json,1,0.782532,143,31,296,31,296,147,143,147
test_202355.json,1,0.782525,323,403,424,403,424,499,323,499
test_211572.json,1,0.782516,312,400,420,400,420,484,312,484
test_214491.json,4,0.782514,351,164,514,164,514,298,351,298
test_209891.json,1,0.782499,126,64,283,64,283,216,126,216
test_202385.json,1,0.782499,89,79,218,79,218,194,89,194
test_213310.json,1,0.782499,314,315,394,315,394,387,314,387
test_200399.json,1,0.782497,412,176,528,176,528,284,412,284
test_207572.json,4,0.782496,355,254,420,254,420,309,355,309
test_220298.json,4,0.782472,98,46,196,46,196,115,98,115
test_212884.json,1,0.782464,34,189,169,189,169,279,34,279
test_209041.json,1,0.782456,181,486,261,486,261,541,181,541
test_206541.json,1,0.782453,170,349,332,349,332,441,170,441
test_212546.json,1,0.782448,110,121,457,121,457,461,110,461
test_209909.json,1,0.782445,213,267,386,267,386,422,213,422
test_212694.json,1,0.782443,139,428,220,428,220,503,139,503
test_213684.json,4,0.782409,54,98,156,98,156,210,54,210
test_213442.json,1,0.782399,73,98,179,98,179,201,73,201
test_214824.json,1,0.782398,207,433,339,433,339,540,207,540
test_211597.json,1,0.782396,40,360,133,360,133,452,40,452
test_211738.json,1,0.78239,101,237,327,237,327,481,101,481
test_212522.json,1,0.782388,31,32,260,32,260,279,31,279
test_204184.json,3,0.782362,389,167,444,167,444,234,389,234
test_211422.json,1,0.782346,364,218,424,218,424,284,364,284
test_202504.json,4,0.782308,34,144,156,144,156,233,34,233
test_210336.json,1,0.782295,408,50,452,50,452,98,408,98
test_207417.json,1,0.782282,112,379,280,379,280,527,112,527
test_212580.json,1,0.782274,70,315,249,315,249,446,70,446
test_217888.json,1,0.782271,265,40,436,40,436,216,265,216
test_205244.json,2,0.782265,247,256,315,256,315,338,247,338
test_202896.json,4,0.782251,333,405,446,405,446,513,333,513
test_218525.json,4,0.78225,95,36,343,36,343,257,95,257
test_216526.json,1,0.782236,181,224,298,224,298,328,181,328
test_200302.json,1,0.782232,450,108,541,108,541,208,450,208
test_218403.json,1,0.782226,326,64,398,64,398,115,326,115
test_212045.json,4,0.782223,162,292,230,292,230,356,162,356
test_220064.json,3,0.78218,410,114,455,114,455,157,410,157
test_211364.json,4,0.782179,148,423,226,423,226,476,148,476
test_213899.json,1,0.782173,194,378,272,378,272,474,194,474
test_210596.json,1,0.782158,133,252,233,252,233,357,133,357
test_216214.json,2,0.782144,111,72,224,72,224,145,111,145
test_203223.json,4,0.782144,318,331,393,331,393,405,318,405
test_212387.json,4,0.782144,70,111,166,111,166,217,70,217
test_210419.json,4,0.782135,368,125,472,125,472,251,368,251
test_201184.json,1,0.782119,59,183,203,183,203,292,59,292
test_220486.json,1,0.782118,277,225,319,225,319,279,277,279
test_203953.json,1,0.782116,319,206,433,206,433,333,319,333
test_213129.json,4,0.782115,206,299,249,299,249,340,206,340
test_210963.json,1,0.782105,109,172,293,172,293,319,109,319
test_207783.json,1,0.782099,31,328,199,328,199,535,31,535
test_210704.json,1,0.782096,332,264,425,264,425,353,332,353
test_202037.json,4,0.782078,430,136,504,136,504,227,430,227
test_214459.json,1,0.782059,297,50,357,50,357,117,297,117
test_204697.json,1,0.781989,278,176,332,176,332,224,278,224
test_211891.json,1,0.781955,128,199,255,199,255,316,128,316
test_201111.json,1,0.781949,83,381,288,381,288,489,83,489
test_206373.json,4,0.781946,208,114,297,114,297,214,208,214
test_207826.json,1,0.781932,330,167,445,167,445,292,330,292
test_220331.json,1,0.781903,269,147,392,147,392,273,269,273
test_214876.json,1,0.781883,270,147,398,147,398,266,270,266
test_216209.json,1,0.781866,36,241,124,241,124,337,36,337
test_205923.json,2,0.781858,340,32,474,32,474,135,340,135
test_207984.json,4,0.781852,373,339,495,339,495,423,373,423
test_201352.json,1,0.781847,300,292,533,292,533,406,300,406
test_213940.json,3,0.78184,379,30,472,30,472,82,379,82
test_204892.json,1,0.781831,223,280,297,280,297,346,223,346
test_214004.json,1,0.781828,240,238,281,238,281,282,240,282
test_217321.json,1,0.781826,217,237,294,237,294,313,217,313
test_209558.json,1,0.781825,169,401,383,401,383,540,169,540
test_220120.json,3,0.781822,139,453,205,453,205,505,139,505
test_219623.json,4,0.781809,300,399,347,399,347,477,300,477
test_202928.json,1,0.78179,167,125,328,125,328,257,167,257
test_209013.json,1,0.781787,290,368,535,368,535,525,290,525
test_216779.json,3,0.781787,171,32,199,32,199,120,171,120
test_211749.json,4,0.781786,328,362,413,362,413,449,328,449
test_214745.json,1,0.781786,159,371,346,371,346,539,159,539
test_204673.json,4,0.781784,254,448,308,448,308,505,254,505
test_201094.json,4,0.781778,409,78,543,78,543,279,409,279
test_216490.json,1,0.781775,129,358,241,358,241,482,129,482
test_204146.json,1,0.781773,193,302,249,302,249,345,193,345
test_215666.json,1,0.781772,97,336,215,336,215,449,97,449
test_211373.json,4,0.78177,187,170,268,170,268,254,187,254
test_212810.json,4,0.781765,289,284,321,284,321,315,289,315
test_210962.json,1,0.781762,32,116,153,116,153,261,32,261
test_209195.json,3,0.78176,247,411,329,411,329,472,247,472
test_202243.json,1,0.781753,156,51,312,51,312,183,156,183
test_219222.json,3,0.781752,220,63,409,63,409,260,220,260
test_202959.json,1,0.781749,177,32,277,32,277,117,177,117
test_218879.json,1,0.781747,82,470,252,470,252,541,82,541
test_209225.json,1,0.78174,188,290,295,290,295,395,188,395
test_220473.json,1,0.781725,194,129,261,129,261,202,194,202
test_209932.json,1,0.781718,253,69,360,69,360,153,253,153
test_201517.json,1,0.781714,223,259,438,259,438,499,223,499
test_218181.json,1,0.781711,369,105,438,105,438,179,369,179
test_220872.json,1,0.781705,356,375,443,375,443,472,356,472
test_217034.json,1,0.781696,432,115,499,115,499,213,432,213
test_220475.json,1,0.781689,186,394,358,394,358,540,186,540
test_206208.json,1,0.781682,49,133,122,133,122,206,49,206
test_216286.json,1,0.781682,65,146,221,146,221,379,65,379
test_209678.json,1,0.78168,378,426,465,426,465,502,378,502
test_206263.json,1,0.781673,246,427,352,427,352,516,246,516
test_211762.json,1,0.781667,339,228,396,228,396,283,339,283
test_219892.json,1,0.781656,307,204,412,204,412,304,307,304
test_214380.json,1,0.781654,132,113,373,113,373,374,132,374
test_209788.json,3,0.78165,344,82,475,82,475,171,344,171
test_216499.json,1,0.781648,158,332,231,332,231,401,158,401
test_215344.json,1,0.781618,135,202,258,202,258,338,135,338
test_201859.json,1,0.781615,217,270,462,270,462,465,217,465
test_209201.json,4,0.781604,282,202,353,202,353,273,282,273
test_216108.json,1,0.781597,227,323,425,323,425,456,227,456
test_206519.json,2,0.781583,107,243,224,243,224,364,107,364
test_214524.json,1,0.78158,381,44,524,44,524,187,381,187
test_200837.json,4,0.78157,229,48,400,48,400,156,229,156
test_219593.json,3,0.781569,348,374,388,374,388,399,348,399
test_200483.json,1,0.781543,177,199,338,199,338,360,177,360
test_216640.json,4,0.781542,171,76,246,76,246,177,171,177
test_212504.json,1,0.781525,36,326,109,326,109,409,36,409
test_220856.json,1,0.781514,458,183,543,183,543,334,458,334
test_204971.json,4,0.781509,161,108,278,108,278,204,161,204
test_207239.json,1,0.781501,297,423,367,423,367,493,297,493
test_219254.json,1,0.781479,308,352,413,352,413,446,308,446
test_216279.json,1,0.781479,177,31,478,31,478,200,177,200
test_214070.json,1,0.781474,331,258,517,258,517,444,331,444
test_205102.json,1,0.781469,408,308,503,308,503,404,408,404
test_201595.json,1,0.781468,105,233,243,233,243,350,105,350
test_201333.json,1,0.781468,312,65,383,65,383,128,312,128
test_208148.json,1,0.781462,46,177,129,177,129,277,46,277
test_215527.json,2,0.781458,45,342,127,342,127,434,45,434
test_214510.json,1,0.781456,317,34,466,34,466,193,317,193
test_205641.json,1,0.781451,353,271,442,271,442,360,353,360
test_202347.json,1,0.781442,450,298,541,298,541,432,450,432
test_208803.json,1,0.78144,154,269,352,269,352,463,154,463
test_210850.json,4,0.781426,82,344,202,344,202,471,82,471
test_217872.json,1,0.781418,21,35,297,35,297,276,21,276
test_218084.json,4,0.781418,100,232,315,232,315,527,100,527
test_207974.json,1,0.781408,251,207,330,207,330,280,251,280
test_200457.json,1,0.7814,175,125,277,125,277,214,175,214
test_206438.json,1,0.781392,40,48,230,48,230,290,40,290
test_214883.json,2,0.781391,211,32,356,32,356,88,211,88
test_210435.json,4,0.781381,400,212,495,212,495,315,400,315
test_204645.json,4,0.78138,359,310,421,310,421,374,359,374
test_214166.json,1,0.781375,358,69,500,69,500,219,358,219
test_204619.json,3,0.781372,408,228,496,228,496,312,408,312
test_208149.json,3,0.781371,231,268,285,268,285,339,231,339
test_200169.json,1,0.781357,218,183,272,183,272,217,218,217
test_202138.json,3,0.781357,169,241,229,241,229,320,169,320
test_215813.json,4,0.781353,91,398,162,398,162,451,91,451
test_207061.json,1,0.781337,157,279,295,279,295,405,157,405
test_203947.json,4,0.781337,460,240,531,240,531,369,460,369
test_209708.json,2,0.781331,62,303,131,303,131,388,62,388
test_216715.json,3,0.78132,136,384,193,384,193,429,136,429
test_203743.json,1,0.781318,271,109,320,109,320,183,271,183
test_208800.json,1,0.781313,350,241,404,241,404,294,350,294
test_210222.json,1,0.781312,211,454,399,454,399,542,211,542
test_209814.json,4,0.78129,359,89,493,89,493,252,359,252
test_206314.json,1,0.781283,266,346,402,346,402,483,266,483
test_201191.json,4,0.78128,220,192,370,192,370,390,220,390
test_219583.json,4,0.781271,56,315,100,315,100,368,56,368
test_217497.json,1,0.781256,32,37,165,37,165,275,32,275
test_200664.json,1,0.781249,82,185,210,185,210,295,82,295
test_204026.json,1,0.781248,35,33,541,33,541,546,35,546
test_205480.json,4,0.781241,344,319,450,319,450,400,344,400
test_214633.json,3,0.781241,356,151,413,151,413,266,356,266
test_206792.json,1,0.781237,316,298,518,298,518,462,316,462
test_217355.json,1,0.781232,350,331,381,331,381,366,350,366
test_217401.json,1,0.781229,122,208,223,208,223,316,122,316
test_217213.json,1,0.781222,299,211,365,211,365,262,299,262
test_211695.json,1,0.781221,293,365,358,365,358,419,293,419
test_201900.json,4,0.781205,181,422,232,422,232,459,181,459
test_210824.json,4,0.781203,66,298,124,298,124,369,66,369
test_209691.json,4,0.781198,316,103,363,103,363,131,316,131
test_204270.json,1,0.781186,124,146,249,146,249,277,124,277
test_212755.json,1,0.781185,444,180,543,180,543,327,444,327
test_213676.json,2,0.781185,99,448,171,448,171,535,99,535
test_211407.json,1,0.78117,324,112,425,112,425,248,324,248
test_209541.json,4,0.781167,196,135,269,135,269,222,196,222
test_213704.json,4,0.781154,108,220,325,220,325,343,108,343
test_206879.json,1,0.781142,33,373,171,373,171,523,33,523
test_210166.json,2,0.781126,33,75,130,75,130,207,33,207
test_220169.json,1,0.781119,327,427,453,427,453,541,327,541
test_216091.json,1,0.781118,348,309,427,309,427,389,348,389
test_219955.json,3,0.781118,169,463,215,463,215,526,169,526
test_213142.json,1,0.781118,277,375,338,375,338,432,277,432
test_214407.json,1,0.781112,37,316,118,316,118,416,37,416
test_213714.json,4,0.781111,238,367,497,367,497,504,238,504
test_215772.json,4,0.781106,64,56,386,56,386,154,64,154
test_204512.json,4,0.781102,42,142,102,142,102,225,42,225
test_202631.json,4,0.781098,469,326,510,326,510,365,469,365
test_209044.json,1,0.781097,216,139,290,139,290,217,216,217
test_211642.json,1,0.781076,261,34,330,34,330,90,261,90
test_200017.json,1,0.781074,31,352,220,352,220,518,31,518
test_218868.json,1,0.781069,252,213,360,213,360,323,252,323
test_209739.json,4,0.781065,465,367,528,367,528,454,465,454
test_218446.json,1,0.781049,220,340,319,340,319,438,220,438
test_210077.json,4,0.781047,238,145,290,145,290,250,238,250
test_211233.json,4,0.781038,127,267,207,267,207,337,127,337
test_216913.json,1,0.781034,350,342,491,342,491,470,350,470
test_216968.json,1,0.781025,201,341,320,341,320,492,201,492
test_218227.json,1,0.78102,294,245,427,245,427,389,294,389
test_212186.json,1,0.781019,180,158,293,158,293,231,180,231
test_217388.json,2,0.780999,121,85,475,85,475,400,121,400
test_200971.json,3,0.780998,40,221,175,221,175,367,40,367
test_202921.json,1,0.78099,304,111,382,111,382,177,304,177
test_220020.json,3,0.780989,98,49,202,49,202,153,98,153
test_203070.json,1,0.78098,377,270,511,270,511,408,377,408
test_210376.json,4,0.780976,357,213,495,213,495,329,357,329
test_210831.json,1,0.780972,33,293,129,293,129,440,33,440
test_201549.json,2,0.780962,59,349,186,349,186,478,59,478
test_216215.json,1,0.780953,218,34,535,34,535,314,218,314
test_200254.json,1,0.780951,68,319,200,319,200,458,68,458
test_209717.json,2,0.780943,230,293,329,293,329,382,230,382
test_201888.json,3,0.780942,478,210,543,210,543,353,478,353
test_203344.json,1,0.780921,364,127,474,127,474,276,364,276
test_215568.json,1,0.7809,338,284,403,284,403,350,338,350
test_204276.json,1,0.780884,231,284,305,284,305,351,231,351
test_202957.json,1,0.780865,72,437,282,437,282,542,72,542
test_206682.json,3,0.780821,369,357,403,357,403,426,369,426
test_207157.json,4,0.780798,272,224,381,224,381,290,272,290
test_206198.json,4,0.78079,343,371,409,371,409,436,343,436
test_216575.json,3,0.780778,103,253,202,253,202,386,103,386
test_218673.json,1,0.780768,80,156,206,156,206,288,80,288
test_215137.json,1,0.780744,427,248,542,248,542,382,427,382
test_213279.json,1,0.780713,489,343,530,343,530,391,489,391
test_204182.json,1,0.780713,119,400,246,400,246,518,119,518
test_216513.json,4,0.780711,62,379,146,379,146,472,62,472
test_215410.json,4,0.780711,215,372,324,372,324,443,215,443
test_211019.json,4,0.780706,82,451,137,451,137,503,82,503
test_213723.json,1,0.780703,289,363,338,363,338,410,289,410
test_200971.json,3,0.780695,210,72,292,72,292,192,210,192
test_208513.json,4,0.780693,249,169,319,169,319,267,249,267
test_220589.json,1,0.780685,434,139,541,139,541,310,434,310
test_208936.json,1,0.780684,102,332,276,332,276,496,102,496
test_213773.json,1,0.780682,419,143,516,143,516,216,419,216
test_203414.json,4,0.780678,154,418,407,418,407,541,154,541
test_216071.json,2,0.780669,92,44,229,44,229,169,92,169
test_214161.json,1,0.780665,168,394,267,394,267,491,168,491
test_209213.json,4,0.780648,288,411,345,411,345,468,288,468
test_218844.json,1,0.78064,265,351,322,351,322,418,265,418
test_213040.json,1,0.780618,146,347,374,347,374,530,146,530
test_211299.json,1,0.780617,177,31,544,31,544,541,177,541
test_218262.json,4,0.780616,152,307,214,307,214,391,152,391
test_201358.json,3,0.780604,87,49,220,49,220,117,87,117
test_207474.json,3,0.780587,144,260,180,260,180,315,144,315
test_210861.json,1,0.780581,37,339,326,339,326,537,37,537
test_203516.json,1,0.78058,34,31,546,31,546,545,34,545
test_204527.json,3,0.780572,117,392,201,392,201,452,117,452
test_211607.json,1,0.78057,126,44,211,44,211,118,126,118
test_205586.json,1,0.780555,364,368,537,368,537,513,364,513
test_210092.json,4,0.780552,139,36,387,36,387,162,139,162
test_203376.json,2,0.780544,208,358,274,358,274,418,208,418
test_205492.json,1,0.780541,328,180,443,180,443,295,328,295
test_211417.json,1,0.780535,446,255,543,255,543,414,446,414
test_213544.json,4,0.780534,38,342,85,342,85,381,38,381
test_202942.json,1,0.780534,275,234,340,234,340,288,275,288
test_204580.json,1,0.780529,168,373,230,373,230,429,168,429
test_205928.json,1,0.780526,413,365,503,365,503,446,413,446
test_216249.json,4,0.780524,53,374,108,374,108,435,53,435
test_200888.json,4,0.780515,252,241,437,241,437,430,252,430
test_201249.json,1,0.780495,378,106,538,106,538,324,378,324
test_214447.json,3,0.780482,64,184,181,184,181,303,64,303
test_218818.json,1,0.780479,105,302,387,302,387,402,105,402
test_209524.json,1,0.780475,31,261,201,261,201,443,31,443
test_210872.json,1,0.780437,39,36,187,36,187,195,39,195
test_206453.json,4,0.780432,153,171,208,171,208,240,153,240
test_204053.json,1,0.780428,317,211,427,211,427,350,317,350
test_213046.json,1,0.780426,342,127,541,127,541,342,342,342
test_216661.json,1,0.780423,41,161,372,161,372,505,41,505
test_213152.json,3,0.780417,32,379,68,379,68,440,32,440
test_210335.json,1,0.780415,38,56,158,56,158,174,38,174
test_218383.json,1,0.780408,32,199,189,199,189,380,32,380
test_208471.json,1,0.780404,465,227,536,227,536,344,465,344
test_218119.json,1,0.7804,253,32,504,32,504,159,253,159
test_216158.json,4,0.780392,34,153,305,153,305,300,34,300
test_203288.json,1,0.780387,120,292,210,292,210,372,120,372
test_200966.json,3,0.780387,143,249,195,249,195,302,143,302
test_201953.json,4,0.780339,94,134,211,134,211,227,94,227
test_204510.json,1,0.780335,32,118,122,118,122,273,32,273
test_217300.json,4,0.780331,270,324,360,324,360,415,270,415
test_204576.json,1,0.78033,209,462,301,462,301,526,209,526
test_218810.json,1,0.780329,261,175,326,175,326,255,261,255
test_204556.json,1,0.780328,35,98,256,98,256,387,35,387
test_220208.json,1,0.780315,36,40,380,40,380,475,36,475
test_219172.json,1,0.780315,32,195,94,195,94,301,32,301
test_215407.json,4,0.780313,136,332,179,332,179,374,136,374
